name=LIS2MDL Magnetometer vendor=STMicro current_time_ms=1561446802416
measured_at recorded_at accuracy value_x value_y value_z
282513290483702 282513292673224 0 -43.0356 -70.370895 -140.58403
282513300525316 282513302267392 0 -43.100548 -70.15963 -140.23584
282513310569379 282513312421612 0 -43.570103 -70.1701 -139.94093
282513320614222 282513323120831 0 -43.72738 -70.00843 -140.96144
282513330661462 282513332506978 0 -43.481255 -69.58888 -140.84244
282513340706358 282513342748698 0 -43.639565 -69.396225 -140.93185
282513350748597 282513352399376 0 -43.891235 -69.222206 -141.4589
282513360790004 282513362842815 0 -43.556778 -68.20594 -141.77588
282513370831358 282513372661670 0 -43.43329 -68.00906 -142.10431
282513380872139 282513382764587 0 -43.46325 -68.19248 -141.49344
282513390915472 282513392877453 0 -43.504818 -67.17323 -141.23308
282513400960160 282513402719954 0 -43.510708 -66.56931 -141.33073
282513411002660 282513413060059 0 -43.452164 -66.16118 -141.31102
282513421045629 282513424761831 0 -43.45165 -66.176674 -141.77657
282513431089275 282513433196415 0 -43.48681 -65.776825 -141.88408
282513441132191 282513443129177 0 -43.28191 -64.34835 -141.81508
282513451177087 282513453040480 0 -43.193924 -63.74131 -141.94067
282513461220993 282513463662825 0 -43.41095 -63.951637 -141.89464
282513471262139 282513473234544 0 -43.908913 -64.192 -142.3855
282513481302660 282513483443295 0 -43.686172 -64.58042 -142.17871
282513491346254 282513493460953 0 -43.105595 -63.144604 -142.37665
282513501390837 282513503490901 0 -43.457027 -62.369785 -142.97339
282513511435525 282513513853350 0 -43.60928 -62.786213 -143.12035
282513521479795 282513525070487 0 -43.48596 -62.584187 -143.29361
282513531523077 282513533481529 0 -43.550907 -62.372913 -142.94545
282513541565420 282513544286374 0 -43.52787 -61.55461 -142.72289
282513551606670 282513553397990 0 -43.468983 -61.1568 -143.01352
282513561646566 282513563973720 0 -43.497734 -61.376358 -143.48894
282513571689587 282513573389242 0 -43.749233 -61.207493 -144.17116
282513581735004 282513583543149 0 -44.101875 -60.396526 -143.68161
282513591782712 282513594004556 0 -43.98479 -59.580257 -143.64217
282513601826514 282513603488307 0 -44.35389 -60.212173 -143.89828
282513611872816 282513613660965 0 -44.35389 -60.212173 -143.89828
282513621917347 282513623708882 0 -44.335365 -58.83126 -145.01482
282513631961462 282513633754248 0 -44.559143 -58.41185 -144.29053
282513642006827 282513643795395 0 -44.74152 -59.006527 -143.67146
282513652052764 282513653790969 0 -45.23863 -59.27271 -144.9382
282513662099743 282513664059199 0 -45.27465 -58.84704 -144.26984
282513672144900 282513675853002 0 -44.904686 -58.24095 -144.78963
282513682191097 282513684510711 0 -45.027493 -58.45847 -145.08191
282513692236879 282513694317587 0 -45.310158 -58.436867 -144.06696
282513702283702 282513704107901 0 -45.162937 -57.442345 -144.79358
282513712329743 282513761443740 0 -45.227196 -57.25174 -145.06615
282513722375525 282513761453635 0 -45.57361 -57.05501 -144.78934
282513732418858 282513761459677 0 -45.604084 -57.222935 -143.7129
282513742464379 282513761465719 0 -45.510204 -57.219807 -143.74084
282513752507556 282513761474260 0 -45.333717 -56.021217 -144.45761
282513762552243 282513764574782 0 -45.55801 -55.58632 -143.26779
282513772596150 282513774259366 0 -46.27317 -56.031834 -143.55742
282513782642504 282513784690304 0 -46.119545 -55.65672 -144.65193
282513792689847 282513794523014 0 -45.843803 -55.043427 -144.83342
282513802736983 282513804616296 0 -46.781883 -55.09535 -145.1747
282513812784066 282513814465203 0 -47.02732 -55.53556 -145.91443
282513822831931 282513825725725 0 -47.214893 -55.54698 -146.0137
282513832879222 282513834649580 0 -47.163452 -54.49878 -145.00539
282513842925577 282513844639373 0 -46.858788 -53.671097 -144.86667
282513852974379 282513854617395 0 -47.168655 -53.915524 -145.72377
282513863020368 282513864779583 0 -47.256985 -54.512238 -145.2878
282513873067556 282513875634949 0 -47.25733 -54.501907 -144.97743
282513883111045 282513885069794 0 -47.63804 -53.93116 -145.58405
282513893155733 282513894801826 0 -47.854546 -54.15698 -146.00354
282513903202816 282513904982504 0 -48.013023 -53.95916 -145.93779
282513913248858 282513915399745 0 -48.265903 -53.748985 -145.37856
282513923293233 282513925961725 0 -48.29466 -53.96854 -145.85394
282513933337920 282513935189903 0 -48.423695 -53.571827 -145.93355
282513943385525 282513945157560 0 -48.459198 -53.161655 -145.73067
282513953435264 282513955610894 0 -48.71104 -52.982456 -146.10254
282513963484118 282513965133760 0 -48.999252 -52.367275 -145.49562
282513973534014 282513976174699 0 -49.34497 -52.191204 -145.83952
282513983584847 282513985523502 0 -49.63838 -50.992764 -145.95099
282513993631462 282514000769493 0 -49.298206 -50.575245 -146.01512
282514003678545 282514006224337 0 -49.292145 -51.184322 -146.07263
282514013724535 282514016241994 0 -49.53947 -51.567726 -145.10538
282514023773493 282514026561631 0 -49.9498 -51.190723 -145.41148
282514033821879 282514036714496 0 -50.330334 -50.625134 -146.17326
282514043871410 282514046631216 0 -50.511677 -51.250793 -146.48524
282514053919691 282514056512311 0 -50.258976 -51.455814 -146.88933
282514063966983 282514066464447 0 -50.206837 -50.428272 -146.50171
282514074016462 282514076687417 0 -50.401005 -49.81512 -146.07794
